PLAYER_NAME,ID,diff
Timofey Mozgov,2114,-0.13686263845104665
Ray McCallum,922,-0.1366714927661427
Abdel Nader,834,-0.1362881940056104
Alec Burks,4363,-0.13623909056509756
Jaylen Morris,42,-0.13589141686665393
Aron Baynes,2660,-0.1354892928656087
Rudy Gobert,4807,-0.13520923345554542
Greg Monroe,4522,-0.1351952324832568
Joe Young,432,-0.13501804032822856
Chris Douglas-Roberts,298,-0.13492381178777577
Wendell Carter Jr.,1479,-0.1349085485250102
Nickeil Alexander-Walker,1015,-0.1348181020742657
Caris LeVert,3524,-0.1347236850113392
Jaylen Nowell,429,-0.13470463502724234
Jae Crowder,5293,-0.1343682400107524
P.J. Tucker,4046,-0.13430552067688117
Nick Calathes,589,-0.13405708329530724
John Wall,7781,-0.13372303498620147
Nate Robinson,666,-0.13369498983801692
Danuel House Jr.,1325,-0.13345508249604307
Roy Hibbert,2147,-0.13332933746318837
Melvin Frazier Jr.,57,-0.13311598682820405
Jerian Grant,1552,-0.13298071430421593
Daniel Hamilton,74,-0.1327904458459089
Jared Sullinger,2533,-0.13246329869080456
Allonzo Trier,705,-0.13245492842219203
Norris Cole,1580,-0.1321966384341684
Trevor Ariza,5579,-0.13193582732186665
CJ Wilcox,139,-0.1317557103018925
Evan Mobley,195,-0.13164958113032146
Kobi Simmons,199,-0.13141191481354852
Terrance Ferguson,837,-0.1309666291043198
Saddiq Bey,948,-0.1308510268839697
Jeremy Tyler,134,-0.1307778109315069
Luka Garza,20,-0.13051895907155403
Mangok Mathiang,7,-0.13008340051715622
Shabazz Muhammad,2184,-0.12993198714375745
Devontae Cacok,39,-0.1294296543360808
Francisco Garcia,346,-0.1292608207689755
Thabo Sefolosha,1881,-0.1291824684179441
Donald Sloan,850,-0.1289765538573657
Wayne Selden,871,-0.12892067631430426
Dwight Powell,2422,-0.12884123377903164
Joffrey Lauvergne,1065,-0.1284561711298623
Jarrod Uthoff,58,-0.1283842983616684
Shane Battier,272,-0.1281720184660363
Isaiah Joe,168,-0.1280167092339152
Luol Deng,3044,-0.12799815949509769
Skylar Mays,113,-0.1273399434537409
Delon Wright,2331,-0.12730389960327804
Mario Hezonja,2150,-0.1272171415744481
Kevon Looney,1092,-0.12701273540062297
Austin Rivers,4697,-0.12679998110491053
Justin James,218,-0.12629439825243688
Tyler Ennis,780,-0.12577439242080163
Nassir Little,451,-0.12565450690332808
Rui Hachimura,1306,-0.12548836966583396
Lucas Nogueira,323,-0.12529246751137166
Andray Blatche,651,-0.1250369780417397
Ja Morant,2451,-0.12466935545307166
DeMarre Carroll,3768,-0.12430734730098633
Nic Claxton,241,-0.12424141267035807
Sasha Kaun,16,-0.12366396021906476
Charlie Villanueva,765,-0.12294211744384247
Mo Bamba,1035,-0.12266029017786749
Jarvis Varnado,79,-0.12252782312454717
Miles Plumlee,1466,-0.12246305550749095
Dion Waiters,4495,-0.12245239155153444
Mike Harris,56,-0.12232767475318447
Cole Anthony,845,-0.12201450556503424
Randy Foye,2180,-0.12197306270310282
Kevin Martin,2246,-0.12189731729751878
Markelle Fultz,1213,-0.12174243172884924
James Southerland,15,-0.12150656637029732
Dwight Howard,4828,-0.12145726859421034
Tyler Dorsey,678,-0.12091086303472261
Joel Embiid,5261,-0.12090200395225148
Paul Millsap,6524,-0.1202929276103752
James Harden,13328,-0.11979660939788696
Jaxson Hayes,728,-0.11978663344337442
Chuma Okeke,397,-0.11954811896398645
Garrett Temple,3390,-0.11904137301568958
Alan Anderson,1079,-0.11841613142493726
Shane Larkin,1292,-0.11834280579633308
Frank Kaminsky,3186,-0.11829117711637323
De'Anthony Melton,1244,-0.11826298071987001
Lou Williams,8086,-0.11813263077705911
Shawne Williams,507,-0.11810718427281006
Jeff Teague,6273,-0.11810656519468865
Trey Lyles,2616,-0.11787133515168244
Willie Cauley-Stein,3151,-0.11785773340909346
Kenneth Faried,3346,-0.11755514154470884
